id,priority_date,cite_number
CN-111768181-A,01/07/2020,3.0
CN-112286731-A,03/07/2020,3.0
CN-111798997-B,10/09/2020,3.0
CN-112035472-A,28/08/2020,3.0
CN-112017744-A,07/09/2020,3.0
CN-112259203-A,24/09/2020,5.0
CN-112181945-A,28/09/2020,3.0
CN-111950019-A,05/06/2020,5.0
CN-110084600-B,29/04/2019,4.0
CN-112231555-A,12/10/2020,3.0
CN-111862096-B,23/09/2020,3.0
CN-110597908-A,10/09/2019,6.0
CN-113570460-A,30/08/2019,6.0
CN-112306661-A,06/11/2020,3.0
CN-110555779-A,25/07/2019,6.0
CN-112364305-A,11/11/2020,3.0
CN-110678889-A,31/03/2017,7.0
CN-112380166-A,12/11/2020,3.0
CN-112883190-A,28/01/2021,6.0
CN-112732899-A,31/12/2020,6.0
CN-112435755-A,23/11/2020,3.0
CN-112488734-A,07/12/2020,3.0
CN-112435028-A,11/12/2020,3.0
CN-112507230-A,16/12/2020,3.0
CN-112667601-B,30/12/2020,3.0
CN-112446771-A,17/12/2020,3.0
CN-110597888-A,29/09/2019,5.0
CN-113238806-A,30/08/2019,5.0
CN-113139873-A,30/08/2019,5.0
CN-112528203-A,18/12/2020,3.0
CN-112579261-A,21/12/2020,3.0
CN-112650676-A,23/12/2020,3.0
CN-112631924-A,29/12/2020,3.0
CN-113178192-A,30/04/2021,3.0
CN-113127569-A,11/05/2021,3.0
CN-113222668-A,24/05/2021,3.0
CN-112015697-B,27/10/2020,3.0
CN-113505936-A,26/07/2021,3.0
CN-113868529-A,29/09/2021,3.0
CN-114139722-A,29/11/2021,3.0
CN-114358947-A,13/01/2022,3.0
CN-112102950-B,04/11/2020,3.0
CN-113037493-B,27/02/2021,3.0
CN-112532630-B,30/11/2020,3.0
CN-109102315-A,13/06/2018,4.0
CN-112540957-B,03/12/2020,3.0
CN-109711986-A,12/11/2018,4.0
CN-109670825-A,20/12/2018,4.0
CN-112088370-A,07/05/2018,5.0
CN-111667366-A,14/05/2020,4.0
CN-113940032-A,10/05/2019,4.0
CN-111971931-A,16/02/2018,5.0
CN-112734431-B,30/03/2021,3.0
CN-112532588-A,06/11/2020,7.0
CN-112261157-B,21/12/2020,3.0
CN-109685664-A,20/12/2018,4.0
CN-113271204-A,06/05/2021,5.0
CN-111651440-A,30/04/2020,4.0
CN-113096242-A,29/04/2021,5.0
CN-112951443-A,16/04/2021,5.0
CN-112953974-B,16/04/2021,3.0
CN-112734034-A,31/12/2020,5.0
CN-112541745-A,22/12/2020,5.0
CN-111553251-A,24/04/2020,4.0
CN-114930361-A,14/01/2020,5.0
CN-111461890-A,21/04/2020,4.0
CN-112527484-A,17/12/2020,5.0
CN-113051356-B,21/04/2021,3.0
CN-111581277-A,07/04/2020,6.0
CN-112615730-A,23/11/2020,7.0
CN-112989826-B,13/05/2021,3.0
CN-112465060-A,10/12/2020,5.0
CN-112380531-A,11/11/2020,6.0
CN-112307472-A,03/11/2020,6.0
CN-112418860-A,07/12/2020,9.0
CN-112380359-B,18/01/2021,3.0
CN-111370087-A,04/03/2020,4.0
CN-113271311-B,28/05/2021,3.0
CN-110969531-A,03/03/2020,4.0
CN-111639495-A,28/04/2020,6.0
CN-111325535-A,19/02/2020,4.0
CN-111625713-A,30/04/2020,6.0
CN-111541713-A,08/05/2020,6.0
CN-113472774-B,29/06/2021,3.0
CN-111696660-A,13/05/2020,6.0
CN-111696083-A,20/05/2020,6.0
CN-111681681-A,22/05/2020,6.0
CN-112801664-B,17/03/2021,3.0
CN-111698088-A,28/05/2020,6.0
CN-113657495-B,17/08/2021,3.0
CN-111868725-A,08/06/2020,6.0
CN-113946875-B,21/12/2021,3.0
CN-111709745-A,09/06/2020,6.0
CN-114041134-A,13/02/2019,4.0
CN-111168694-A,05/02/2020,4.0
CN-113792741-B,17/09/2021,3.0
CN-113779612-B,30/09/2021,3.0
CN-111736872-A,22/06/2020,6.0
CN-111814447-A,24/06/2020,6.0
CN-111756601-A,24/06/2020,6.0
CN-112382407-A,12/11/2020,5.0
CN-114982193-A,25/07/2019,6.0
CN-111863165-A,28/06/2020,6.0
CN-113742782-B,04/11/2021,3.0
CN-113259460-B,02/06/2021,3.0
CN-113067904-B,02/06/2021,3.0
CN-110224833-B,20/05/2019,4.0
CN-112119620-B,15/05/2018,4.0
CN-113077253-A,06/01/2020,5.0
CN-113139063-B,21/06/2021,3.0
CN-113242137-B,12/07/2021,3.0
CN-110545169-A,16/07/2019,4.0
CN-111814202-A,31/08/2020,6.0
CN-112017051-A,29/10/2020,5.0
CN-110555769-A,25/07/2019,4.0
CN-109886675-B,01/02/2019,4.0
CN-112512054-A,27/10/2020,5.0
CN-111858580-A,24/04/2019,4.0
CN-110599163-A,20/08/2019,4.0
CN-111813963-A,10/09/2020,6.0
CN-109660984-B,04/01/2019,4.0
CN-109857810-B,02/02/2019,4.0
CN-110740057-A,16/09/2019,4.0
CN-110585723-A,27/09/2019,4.0
CN-109831545-B,31/01/2019,4.0
CN-112199649-A,28/09/2020,5.0
CN-109727033-B,29/12/2018,4.0
CN-115427995-A,27/09/2019,5.0
CN-109903043-B,17/01/2019,4.0
CN-111915609-A,22/09/2020,6.0
CN-111930754-A,15/09/2020,5.0
CN-112163854-A,14/09/2020,5.0
CN-111814129-A,28/08/2020,5.0
CN-111935674-A,17/08/2020,5.0
CN-112073467-A,11/08/2020,5.0
CN-112671921-A,29/12/2020,7.0
CN-112507363-A,15/12/2020,7.0
CN-113079079-A,25/09/2020,6.0
CN-111951108-A,10/08/2020,5.0
CN-111934999-A,25/09/2020,6.0
CN-112231586-A,15/12/2020,7.0
CN-111540428-A,08/07/2020,2.0
CN-111540428-B,08/07/2020,2.0
CN-113726784-B,31/08/2021,2.0
CN-113724849-A,31/08/2021,2.0
CN-113726784-A,31/08/2021,2.0
CN-113722371-A,31/08/2021,2.0
CN-114119013-A,01/09/2020,2.0
CN-111131298-A,31/12/2019,3.0
CN-109635572-B,05/11/2018,8.0
CN-113705462-A,30/08/2021,2.0
CN-113705462-B,30/08/2021,2.0
CN-113656601-A,30/08/2021,2.0
CN-111158637-A,30/12/2019,3.0
CN-110008212-B,26/02/2019,3.0
CN-105956880-A,27/04/2016,19.0
CN-109992623-B,25/02/2019,3.0
CN-115380503-A,07/02/2020,2.0
CN-113693561-A,26/08/2021,2.0
CN-111882291-A,30/06/2020,2.0
CN-108711040-A,30/03/2018,3.0
CN-111737762-B,28/06/2020,2.0
CN-113691378-A,24/08/2021,2.0
CN-108416634-A,27/03/2018,3.0
CN-111130875-B,20/12/2019,3.0
CN-111130875-A,20/12/2019,3.0
CN-113673439-A,23/08/2021,2.0
CN-113657318-A,23/08/2021,2.0
CN-111105222-A,16/12/2019,3.0
CN-109525397-B,12/10/2018,8.0
CN-113986865-A,17/08/2021,2.0
CN-113656547-B,17/08/2021,2.0
CN-113658002-B,17/08/2021,2.0
CN-111652728-A,17/06/2020,2.0
CN-110932854-B,09/12/2019,3.0
CN-110930153-A,09/12/2019,3.0
CN-110930153-B,09/12/2019,3.0
CN-110932855-B,09/12/2019,3.0
CN-110932854-A,09/12/2019,3.0
CN-110932855-A,09/12/2019,3.0
CN-112883109-A,22/01/2021,2.0
CN-112883109-B,22/01/2021,2.0
CN-109818751-B,02/02/2019,3.0
CN-110033370-B,01/02/2019,3.0
CN-110958253-A,05/12/2019,3.0
CN-110060155-B,31/01/2019,3.0
CN-112866090-A,20/01/2021,2.0
CN-110020886-B,31/01/2019,3.0
CN-112866090-B,20/01/2021,2.0
CN-111107063-B,04/12/2019,3.0
CN-111107063-A,04/12/2019,3.0
CN-115136566-A,19/02/2020,2.0
CN-112862607-A,19/01/2021,2.0
CN-112734576-A,19/01/2021,2.0
CN-112734576-B,19/01/2021,2.0
CN-109389485-B,30/09/2018,8.0
CN-113362067-B,10/08/2021,2.0
CN-113362067-A,10/08/2021,2.0
CN-113506045-A,09/08/2021,2.0
CN-112954000-A,13/01/2021,2.0
CN-112380584-A,13/01/2021,2.0
CN-112380584-B,13/01/2021,2.0
CN-111724159-B,04/06/2020,2.0
CN-111724159-A,04/06/2020,2.0
CN-111782722-B,02/06/2020,2.0
CN-111782722-A,02/06/2020,2.0
CN-115456613-A,16/09/2022,1.0
CN-110930168-A,21/11/2019,3.0
CN-113570479-A,03/08/2021,2.0
CN-110930158-A,19/11/2019,3.0
CN-110941840-B,19/11/2019,3.0
CN-111414436-B,29/05/2020,2.0
CN-111401875-A,29/05/2020,2.0
CN-111401875-B,29/05/2020,2.0
CN-111095338-A,28/06/2019,14.0
CN-111046037-A,18/11/2019,3.0
CN-112699827-B,05/01/2021,2.0
CN-113674096-A,30/07/2021,2.0
CN-109257346-B,10/09/2018,8.0
CN-111614664-A,20/05/2020,2.0
CN-111641694-A,19/05/2020,2.0
CN-112561717-A,30/12/2020,2.0
CN-111090626-B,05/11/2019,3.0
CN-111597265-B,15/05/2020,2.0
CN-113470684-A,23/07/2021,2.0
CN-113420556-B,23/07/2021,2.0
CN-109617977-B,24/12/2018,3.0
CN-114096962-A,14/05/2019,2.0
CN-112702419-A,21/12/2020,2.0
CN-112561595-A,21/12/2020,2.0
CN-112702419-B,21/12/2020,2.0
CN-111563124-B,08/05/2020,2.0
CN-111552747-A,07/05/2020,2.0
CN-111475582-B,07/05/2020,2.0
CN-111563734-A,06/05/2020,2.0
CN-110766410-A,24/10/2019,3.0
CN-111325546-A,13/12/2018,3.0
CN-112560428-A,18/12/2020,2.0
CN-112508708-A,13/12/2020,2.0
CN-110766543-A,16/10/2019,3.0
CN-110769322-A,15/10/2019,3.0
CN-110852485-B,15/10/2019,3.0
CN-111859411-A,25/04/2019,2.0
CN-113487321-A,06/07/2021,2.0
CN-111652634-A,21/04/2020,2.0
CN-110798331-B,02/08/2018,8.0
CN-111506655-B,20/04/2020,2.0
CN-111506655-A,20/04/2020,2.0
CN-114579531-A,30/11/2020,2.0
CN-113435583-A,05/07/2021,2.0
CN-112202558-B,02/12/2020,2.0
CN-112202558-A,02/12/2020,2.0
CN-111831740-A,18/04/2019,2.0
CN-111523887-B,15/04/2020,2.0
CN-111539724-B,14/04/2020,2.0
CN-109118343-B,26/07/2018,8.0
CN-113486008-A,30/06/2021,2.0
CN-113535677-A,29/06/2021,2.0
CN-113468049-B,29/06/2021,2.0
CN-110599190-B,27/09/2019,3.0
CN-111626552-A,10/04/2020,2.0
CN-114930314-A,26/11/2019,2.0
CN-113452780-B,26/06/2021,2.0
CN-113452780-A,26/06/2021,2.0
CN-109379381-B,07/12/2018,8.0
CN-113434878-B,25/06/2021,2.0
CN-105095693-A,13/07/2015,4.0
CN-110602234-A,20/09/2019,3.0
CN-110602234-B,20/09/2019,3.0
CN-113327136-B,23/06/2021,2.0
CN-113420212-A,23/06/2021,2.0
CN-112215611-B,20/11/2020,2.0
CN-111160998-A,02/04/2020,2.0
CN-111160998-B,02/04/2020,2.0
CN-113420049-A,21/06/2021,2.0
CN-110599170-A,16/09/2019,3.0
CN-113572812-A,21/06/2021,2.0
CN-110599170-B,16/09/2019,3.0
CN-111461715-A,30/03/2020,2.0
CN-109522817-B,27/10/2018,3.0
CN-108769264-B,09/07/2018,8.0
CN-112468552-B,16/11/2020,2.0
CN-110602083-A,10/09/2019,3.0
CN-110602083-B,10/09/2019,3.0
CN-111444496-A,24/03/2020,2.0
CN-113632413-A,25/03/2019,2.0
CN-112070503-A,11/11/2020,2.0
CN-108566653-B,02/07/2018,8.0
CN-112347452-B,10/11/2020,2.0
CN-110753916-A,16/10/2017,3.0
CN-116109372-A,05/12/2022,1.0
CN-110535661-B,03/09/2019,3.0
CN-111461682-A,18/03/2020,2.0
CN-111045856-A,12/10/2018,3.0
CN-113114790-B,10/06/2021,2.0
CN-113114790-A,10/06/2021,2.0
CN-113254972-A,10/06/2021,2.0
CN-111064813-B,16/03/2020,2.0
CN-112019599-A,16/03/2020,2.0
CN-111064813-A,16/03/2020,2.0
CN-110648124-B,30/08/2019,3.0
CN-110648124-A,30/08/2019,3.0
CN-112330283-A,05/11/2020,2.0
CN-109598506-B,02/11/2018,8.0
CN-115766038-A,30/11/2022,1.0
CN-110619512-A,19/06/2018,3.0
CN-111343192-A,06/03/2020,2.0
CN-113067895-A,02/06/2021,2.0
CN-113067895-B,02/06/2021,2.0
CN-112200677-A,27/10/2020,2.0
CN-116032937-A,28/11/2022,1.0
CN-111339114-B,28/02/2020,2.0
CN-113177405-A,28/05/2021,2.0
CN-113157927-A,27/05/2021,2.0
CN-110414956-A,09/08/2019,3.0
CN-111338799-A,24/02/2020,2.0
CN-115794945-A,24/11/2022,1.0
CN-113268597-B,25/05/2021,2.0
CN-113284577-B,24/05/2021,2.0
CN-109450664-B,09/10/2018,8.0
CN-113269542-A,07/04/2021,2.0
CN-110473030-B,31/07/2019,3.0
CN-112163857-A,10/10/2020,2.0
CN-115357902-A,22/07/2022,1.0
CN-110401656-B,24/07/2019,3.0
CN-115242497-B,21/07/2022,1.0
CN-112966229-A,14/05/2021,2.0
CN-113129002-A,14/05/2021,2.0
CN-109104289-B,20/08/2018,3.0
CN-104918115-A,12/03/2014,4.0
CN-108683667-B,16/05/2018,8.0
CN-109523331-A,20/09/2017,4.0
CN-112214802-B,30/09/2020,2.0
CN-113592677-A,08/05/2021,4.0
CN-110335498-B,10/07/2019,3.0
CN-109325848-B,13/09/2018,8.0
CN-113065149-B,06/05/2021,2.0
CN-111833062-A,21/09/2020,2.0
CN-111833062-B,21/09/2020,2.0
CN-111274608-A,20/01/2020,2.0
CN-108573140-B,02/05/2018,8.0
CN-112884587-B,30/04/2021,2.0
CN-112883067-A,30/04/2021,2.0
CN-112884587-A,30/04/2021,2.0
CN-110766549-A,27/07/2018,3.0
CN-112990374-A,28/04/2021,2.0
CN-113141369-A,28/04/2021,2.0
CN-113177660-A,28/04/2021,2.0
CN-113177660-B,28/04/2021,2.0
CN-113141369-B,28/04/2021,2.0
CN-110852887-B,14/01/2020,2.0
CN-110852887-A,14/01/2020,2.0
CN-112947911-A,26/04/2021,2.0
CN-109347651-B,27/08/2018,8.0
CN-109063049-B,18/07/2018,3.0
CN-112101938-A,10/09/2020,2.0
CN-113065609-A,22/04/2021,2.0
CN-113032403-B,21/04/2021,2.0
CN-113162763-A,20/04/2021,2.0
CN-115473908-B,03/11/2022,1.0
CN-110708269-A,10/07/2018,3.0
CN-110708269-B,10/07/2018,3.0
CN-109064329-A,10/07/2018,3.0
CN-113157450-A,19/04/2021,2.0
CN-113064764-A,19/04/2021,2.0
CN-114707973-A,08/03/2022,1.0
CN-111737765-A,31/07/2020,1.0
CN-105096029-A,13/05/2014,1.0
CN-109818845-A,20/11/2017,1.0
CN-111177480-B,27/12/2019,2.0
CN-111192143-B,25/12/2019,2.0
CN-111126086-B,23/12/2019,2.0
CN-111144133-B,23/12/2019,2.0
CN-111131184-B,06/12/2019,2.0
CN-110992182-B,04/12/2019,2.0
CN-111008827-B,25/11/2019,2.0
CN-110809000-B,12/11/2019,2.0
CN-110866273-B,09/11/2019,2.0
CN-111091380-B,25/10/2019,2.0
CN-110727735-B,17/10/2019,2.0
CN-106559474-B,27/09/2016,3.0
CN-110716846-B,09/10/2019,2.0
CN-110677262-B,30/09/2019,2.0
CN-110688410-B,23/09/2019,2.0
CN-110634072-B,20/09/2019,2.0
CN-112541820-B,20/09/2019,2.0
CN-110570309-B,16/09/2019,2.0
CN-110597906-B,10/09/2019,2.0
CN-110572457-B,09/09/2019,2.0
CN-110443071-B,15/08/2019,2.0
CN-110619197-B,07/08/2019,2.0
CN-110413697-B,02/08/2019,2.0
CN-110474968-B,25/07/2019,2.0
CN-110532290-B,25/07/2019,2.0
CN-110472979-B,16/07/2019,2.0
CN-110365533-B,12/07/2019,2.0
CN-110308903-B,04/07/2019,2.0
CN-110417742-B,28/06/2019,2.0
CN-110334149-B,04/06/2019,2.0
CN-111988145-B,24/05/2019,2.0
CN-115375980-B,30/06/2022,1.0
CN-110086856-B,01/04/2019,2.0
CN-111694502-B,14/03/2019,2.0
CN-114579595-B,06/05/2022,1.0
CN-109767217-B,31/12/2018,2.0
CN-111405607-B,02/01/2019,2.0
CN-109685657-B,25/12/2018,2.0
CN-109861822-B,29/11/2018,2.0
CN-111290776-B,10/12/2018,2.0
CN-114493602-B,08/04/2022,1.0
CN-111200584-B,20/11/2018,2.0
CN-111210217-A,02/01/2020,2.0
CN-113128999-A,31/12/2019,2.0
CN-110692078-B,10/10/2018,2.0
CN-109379199-B,03/09/2018,2.0
CN-110490561-B,06/08/2018,2.0
CN-109690600-B,22/08/2018,2.0
CN-109145209-B,03/08/2018,2.0
CN-109165122-B,13/08/2018,2.0
CN-109102401-B,23/07/2018,2.0
CN-113491085-A,09/11/2018,2.0
CN-111207859-A,31/12/2019,2.0
CN-111199350-A,30/12/2019,2.0
CN-111062764-A,30/12/2019,2.0
CN-110019101-B,23/07/2018,2.0
CN-110956750-A,25/12/2019,2.0
CN-111125784-A,24/12/2019,2.0
CN-111127160-A,24/12/2019,2.0
CN-111128124-A,24/12/2019,2.0
CN-111104463-A,24/12/2019,2.0
CN-111091353-A,23/12/2019,2.0
CN-108921526-B,26/06/2018,2.0
CN-111159694-A,17/12/2019,2.0
CN-113228075-A,21/12/2018,2.0
CN-108985759-B,15/06/2018,2.0
CN-109961286-A,26/12/2017,1.0
CN-104885478-A,27/04/2012,2.0
CN-110929231-A,06/12/2019,2.0
CN-111131184-A,06/12/2019,2.0
CN-110992182-A,04/12/2019,2.0
CN-109035010-B,25/05/2018,2.0
CN-110633966-A,24/09/2019,2.0
CN-112789639-A,29/11/2018,2.0
CN-114064343-B,13/01/2022,1.0
CN-111008845-A,21/11/2019,2.0
CN-111008243-A,21/11/2019,2.0
CN-110889744-A,21/11/2019,2.0
CN-110852399-A,19/11/2019,2.0
CN-114049123-B,12/01/2022,1.0
CN-110809000-A,12/11/2019,2.0
CN-113988862-B,28/12/2021,1.0
CN-113992335-B,28/12/2021,1.0
CN-110704539-A,30/09/2019,2.0
CN-110688410-A,23/09/2019,2.0
CN-112602106-A,23/08/2018,3.0
CN-110634072-A,20/09/2019,2.0
CN-112541820-A,20/09/2019,2.0
CN-114257419-B,29/11/2021,1.0
CN-110570309-A,16/09/2019,2.0
CN-110555766-A,01/06/2018,3.0
CN-114039790-B,23/11/2021,1.0
CN-111754212-A,27/03/2019,2.0
CN-112912917-A,26/10/2018,2.0
CN-114125812-B,12/11/2021,1.0
CN-112906049-A,15/08/2019,2.0
CN-110611641-A,15/06/2018,1.0
CN-112800469-A,15/08/2019,2.0
CN-113726913-B,04/11/2021,1.0
CN-110619197-A,07/08/2019,2.0
CN-112308711-A,26/07/2019,2.0
CN-112308741-A,26/07/2019,2.0
CN-113641391-B,19/10/2021,1.0
CN-112654972-A,18/07/2019,2.0
CN-110365533-A,12/07/2019,2.0
CN-110309637-A,08/07/2019,2.0
CN-113535690-B,15/09/2021,1.0
CN-110163946-A,27/05/2019,2.0
CN-113495927-B,06/09/2021,1.0
CN-110223036-A,24/05/2019,2.0
CN-115099800-A,29/06/2022,1.0
CN-113793140-B,30/08/2021,1.0
CN-115994770-A,27/06/2022,1.0
CN-113779355-B,18/08/2021,1.0
CN-114401099-B,17/08/2021,1.0
CN-113890739-B,17/08/2021,1.0
CN-115310978-A,21/06/2022,1.0
CN-113343204-B,06/08/2021,1.0
CN-113342901-B,06/08/2021,1.0
CN-115271714-A,13/06/2022,1.0
CN-113612766-B,30/07/2021,1.0
CN-110086856-A,01/04/2019,2.0
CN-113407977-B,21/07/2021,1.0
CN-110633167-A,22/06/2018,1.0
CN-113688405-B,08/07/2021,1.0
CN-113421094-B,28/04/2021,1.0
CN-109002984-A,12/07/2018,1.0
CN-113553613-B,29/06/2021,1.0
CN-108921524-A,23/06/2018,1.0
CN-113132950-B,21/06/2021,1.0
CN-113411338-B,17/06/2021,
CN-113067902-B,02/06/2021,
CN-113259458-B,02/06/2021,
CN-109191296-A,21/08/2018,
CN-110879876-A,05/09/2018,
CN-110889793-A,07/09/2018,
CN-109472578-A,16/10/2018,
CN-111417944-A,30/11/2017,
CN-113067774-B,02/06/2021,
CN-113259459-B,02/06/2021,
CN-113259462-B,02/06/2021,
CN-113297133-B,01/06/2021,
CN-113420195-B,28/05/2021,
CN-114579595-A,06/05/2022,
CN-113269641-B,20/05/2021,
CN-114793235-A,29/04/2022,
CN-114785804-A,29/04/2022,
CN-111899104-A,27/11/2018,
CN-109767217-A,31/12/2018,
CN-109670793-A,26/12/2018,
CN-109658246-A,20/12/2018,
CN-113129177-B,30/04/2021,
CN-113194143-B,30/04/2021,
CN-113112262-B,30/04/2021,
CN-113206746-B,29/04/2021,
CN-113242132-B,29/04/2021,
CN-113095939-B,26/04/2021,
CN-113076527-B,19/04/2021,
CN-111292444-A,06/12/2018,
CN-111324787-A,14/12/2018,
CN-109710239-A,29/12/2018,
CN-109660357-A,29/12/2018,
CN-111652600-A,04/03/2019,
CN-111885188-A,03/06/2019,
CN-111199398-A,16/11/2018,
CN-109544339-A,16/11/2018,
CN-111176970-A,09/11/2018,
CN-114493602-A,08/04/2022,
CN-112804357-B,30/03/2021,
CN-113095824-B,30/03/2021,
CN-113162915-B,16/03/2021,
CN-113051622-B,11/03/2021,
CN-112966049-B,09/03/2021,
CN-112632096-B,09/03/2021,
CN-111080287-A,18/10/2018,
CN-109191127-A,12/10/2018,
CN-109389503-A,30/09/2018,
CN-109255598-A,25/09/2018,
CN-106452784-B,28/09/2016,
CN-114666060-A,14/03/2022,
CN-109359096-A,14/09/2018,
CN-111316307-A,12/09/2017,
CN-114612115-A,09/03/2022,
CN-114579998-A,07/03/2022,
CN-114462067-A,07/03/2022,
CN-114417413-A,20/01/2022,
CN-114529415-A,25/02/2022,
CN-106452727-B,09/08/2016,
CN-112822267-B,05/01/2021,
CN-112215591-A,06/08/2018,
CN-112291119-B,28/12/2020,
CN-112738246-B,30/12/2020,
CN-112689019-B,29/12/2020,
CN-112597117-B,26/12/2020,
CN-112261161-B,21/12/2020,
CN-110716980-A,27/06/2018,
CN-112429622-B,09/12/2020,
CN-112529660-B,08/12/2020,
CN-114417374-A,29/12/2021,
CN-114329544-A,27/12/2021,
CN-113302612-B,25/11/2020,
CN-114254360-A,22/12/2021,
CN-108639471-A,27/06/2018,
CN-112328699-B,20/11/2020,
CN-112445841-B,17/11/2020,
CN-114217826-A,16/12/2021,
CN-112436962-B,12/11/2020,
CN-112035268-B,04/11/2020,
CN-112434341-B,02/11/2020,
CN-112258184-B,28/10/2020,
CN-113994324-B,27/10/2020,
CN-114146415-A,30/11/2021,
CN-114064343-A,13/01/2022,
CN-114553897-A,12/01/2022,
CN-114049123-A,12/01/2022,
CN-110390591-A,17/04/2018,
CN-115221498-A,05/01/2022,
CN-111935314-B,25/09/2020,
CN-112968969-B,25/09/2020,
CN-112184436-B,24/09/2020,
CN-112162781-B,24/09/2020,
CN-114244835-A,19/11/2021,
CN-107430619-B,21/04/2015,
CN-114679274-A,31/12/2021,
CN-108765143-A,30/03/2018,
CN-113992335-A,28/12/2021,
CN-113988862-A,28/12/2021,
CN-114003959-A,05/11/2021,
CN-108960956-A,28/03/2018,
CN-114201404-A,15/12/2021,
CN-114549235-A,15/12/2021,
CN-112019345-B,10/08/2020,
CN-114677074-A,08/12/2021,
CN-111935251-B,28/07/2020,
CN-111861468-B,24/07/2020,
CN-113886883-A,18/10/2021,
CN-114637813-A,16/12/2020,
CN-113938299-A,12/10/2021,
CN-114338081-A,29/11/2021,
CN-111522683-B,03/07/2020,
CN-116547959-A,26/11/2020,
CN-113890753-A,24/09/2021,
CN-111695798-B,03/06/2020,
CN-111597585-B,26/05/2020,
CN-113726828-B,25/05/2020,
CN-111680968-B,25/05/2020,
CN-114118988-A,08/11/2021,
CN-113887893-A,16/09/2021,
CN-113726913-A,04/11/2021,
CN-111597264-B,15/05/2020,
CN-111586059-B,09/05/2020,
CN-116438776-A,24/11/2020,
CN-111581251-B,23/04/2020,
CN-111506549-B,16/04/2020,
CN-111510309-B,08/04/2020,
CN-113641391-A,19/10/2021,
CN-111476670-B,08/04/2020,
CN-111464395-B,31/03/2020,
CN-111400106-B,27/03/2020,
CN-111539014-B,27/03/2020,
CN-111475287-B,24/03/2020,
CN-111523885-B,06/03/2020,
CN-111464591-B,04/03/2020,
CN-111367999-B,04/03/2020,
CN-113535826-A,07/08/2021,
CN-113886495-A,30/09/2021,
CN-111339201-B,28/02/2020,
CN-111339202-B,28/02/2020,
CN-114004608-A,24/09/2021,
CN-113590354-A,30/07/2021,
CN-111311265-B,13/02/2020,
CN-113469820-A,27/07/2021,
CN-113535690-A,15/09/2021,
CN-113141542-B,20/01/2020,
CN-111274592-B,19/01/2020,
CN-111353778-B,09/01/2020,
CN-113495927-A,06/09/2021,
CN-114817399-A,06/09/2021,
CN-111163084-B,27/12/2019,
CN-113132078-B,31/12/2019,
CN-111199461-B,31/12/2019,
CN-111179063-B,31/12/2019,
CN-111191262-B,30/12/2019,
CN-111159736-B,25/12/2019,
CN-113469811-A,05/07/2021,
CN-111125136-B,23/12/2019,
CN-111144885-B,13/12/2019,
CN-107423963-A,20/07/2017,
CN-111082924-B,29/11/2019,
CN-113890739-A,17/08/2021,
CN-111008837-B,21/11/2019,
CN-110807189-B,15/11/2019,
CN-110956544-B,14/11/2019,
CN-110808841-B,08/11/2019,
CN-111191271-B,15/11/2018,
CN-113342901-A,06/08/2021,
CN-113343204-A,06/08/2021,
CN-113609224-A,06/08/2021,
CN-113589816-A,02/08/2021,
CN-113923227-A,02/06/2021,
CN-113592287-A,27/07/2021,
CN-113407977-A,21/07/2021,
CN-110599384-B,12/09/2019,
CN-110443713-B,06/09/2019,
CN-110647439-B,15/08/2019,
CN-113450221-A,05/07/2021,
CN-110351389-B,07/08/2019,
CN-113050971-A,30/04/2021,
CN-111787041-B,09/08/2019,
CN-113076371-A,29/04/2021,
CN-113435868-A,02/07/2021,
CN-116194940-A,30/07/2020,
CN-110516469-B,31/07/2019,
CN-113129149-A,23/04/2021,
CN-113132950-A,21/06/2021,
CN-113411338-A,17/06/2021,
CN-110191132-B,03/06/2019,
CN-110188526-B,31/05/2019,
CN-113259459-A,02/06/2021,
CN-113259458-A,02/06/2021,
CN-113067774-A,02/06/2021,
CN-113067902-A,02/06/2021,
CN-113259462-A,02/06/2021,
CN-113420195-A,28/05/2021,
CN-110175918-B,17/05/2019,
CN-110163754-B,26/04/2019,
CN-113269641-A,20/05/2021,
CN-110163606-B,29/04/2019,
CN-115843368-A,14/05/2020,
CN-113254526-A,02/03/2021,
CN-109919768-B,12/03/2019,
CN-113194143-A,30/04/2021,
CN-113129177-A,30/04/2021,
CN-113190730-A,30/04/2021,
CN-113112262-A,30/04/2021,
CN-113206746-A,29/04/2021,
CN-113159902-A,29/04/2021,
CN-113095916-A,29/04/2021,
CN-113242132-A,29/04/2021,
CN-113159898-A,29/04/2021,
CN-113095939-A,26/04/2021,
CN-115668861-A,28/05/2020,
CN-113191751-A,22/04/2021,
CN-116340897-A,19/04/2021,
CN-113076527-A,19/04/2021,
CN-109886043-B,11/02/2019,
CN-113077260-A,13/04/2021,
CN-109829759-B,26/01/2019,
CN-109859041-B,09/01/2019,
CN-112804357-A,30/03/2021,
CN-113676553-A,30/03/2021,
CN-113095824-A,30/03/2021,
CN-109886826-B,04/01/2019,
CN-109714398-B,11/12/2018,
CN-113162915-A,16/03/2021,
CN-112650627-A,28/12/2020,
CN-112632096-A,09/03/2021,
CN-115428396-A,06/04/2020,
CN-112966237-A,09/03/2021,
CN-111324787-B,14/12/2018,
CN-113014655-A,05/03/2021,
CN-115151931-A,02/03/2020,
CN-110060152-B,27/11/2018,
CN-110060151-B,27/11/2018,
CN-109325858-B,11/10/2018,
