id,priority_date,cite_number
KR-20200063283-A,16/11/2018,
KR-20200114687-A,29/03/2019,
KR-20200058890-A,20/11/2018,
KR-20200059830-A,22/11/2018,
KR-20200061453-A,23/11/2018,
KR-20200061167-A,23/11/2018,
KR-20200060793-A,23/11/2018,
KR-20200062907-A,27/11/2018,
KR-20200063760-A,28/11/2018,
KR-20200064523-A,29/11/2018,
KR-20200064623-A,29/11/2018,
KR-20200064707-A,29/11/2018,
KR-20200064741-A,29/11/2018,
KR-20200065470-A,30/11/2018,
KR-20200069972-A,07/12/2018,
KR-20200070772-A,10/12/2018,
KR-20200074336-A,14/12/2018,
KR-20200074333-A,14/12/2018,
KR-20200074332-A,14/12/2018,
KR-20200074337-A,14/12/2018,
KR-20200076308-A,19/12/2018,
KR-20200077227-A,20/12/2018,2.0
KR-20200078870-A,24/12/2018,
KR-20200079634-A,26/12/2018,
KR-20200052198-A,06/11/2018,
KR-20200080671-A,27/12/2018,
KR-20200081896-A,28/12/2018,
KR-20210076665-A,16/12/2019,
KR-20220035538-A,14/09/2020,
KR-20220009288-A,15/07/2020,
KR-20200108259-A,05/08/2020,
KR-20210038850-A,20/01/2021,
KR-20220120143-A,23/02/2021,
KR-20220120144-A,23/02/2021,
KR-20220120145-A,23/02/2021,
KR-20220150782-A,04/05/2021,
KR-20220167663-A,14/06/2021,
KR-20230014416-A,21/07/2021,
KR-20200085179-A,04/01/2019,
KR-20200086599-A,09/01/2019,
KR-20200086564-A,09/01/2019,
KR-20200087958-A,13/01/2019,
KR-20200088957-A,15/01/2019,
KR-20200089122-A,16/01/2019,
KR-20200088970-A,16/01/2019,
KR-20200089996-A,18/01/2019,
KR-20200089898-A,18/01/2019,
KR-20200091098-A,22/01/2019,
KR-20200092191-A,24/01/2019,
KR-20200092152-A,24/01/2019,
KR-20200092182-A,24/01/2019,
KR-20200092190-A,24/01/2019,
KR-20200093309-A,28/01/2019,
KR-20200093779-A,29/01/2019,
KR-20200093780-A,29/01/2019,
KR-20200101504-A,29/01/2019,
KR-20200094351-A,30/01/2019,
KR-20200094585-A,30/01/2019,
KR-20200094442-A,30/01/2019,
KR-20200094482-A,30/01/2019,
KR-20200094365-A,30/01/2019,
KR-20200094440-A,30/01/2019,
KR-20200095201-A,31/01/2019,
KR-20200027398-A,31/01/2019,
KR-20200094982-A,31/01/2019,
KR-20200095885-A,01/02/2019,
KR-20200060189-A,22/11/2018,
KR-20200097146-A,07/02/2019,
KR-20200097973-A,11/02/2019,
KR-20200099857-A,15/02/2019,
KR-20200103928-A,25/02/2019,
KR-20200105158-A,28/02/2019,
KR-20200106311-A,04/03/2019,
KR-20200112557-A,22/03/2019,
KR-20200112558-A,22/03/2019,
KR-20200113716-A,26/03/2019,
KR-20200115787-A,26/03/2019,
KR-20190131418-A,27/03/2019,
KR-20200114097-A,27/03/2019,
KR-20200090592-A,21/01/2019,
KR-20200114434-A,28/03/2019,
KR-20200090593-A,21/01/2019,
KR-20200116762-A,02/04/2019,
KR-20200118580-A,08/04/2019,
KR-20200119497-A,10/04/2019,
KR-20200119479-A,10/04/2019,
KR-20200119478-A,10/04/2019,
KR-20200119500-A,10/04/2019,
KR-20200119490-A,10/04/2019,
KR-20200119481-A,10/04/2019,
KR-20200119496-A,10/04/2019,
KR-20200119482-A,10/04/2019,
KR-20200119495-A,10/04/2019,
KR-20200119480-A,10/04/2019,
KR-20200120989-A,10/04/2019,
KR-20200119498-A,10/04/2019,
KR-20200119494-A,10/04/2019,
KR-20200119499-A,10/04/2019,
KR-20200120990-A,10/04/2019,
KR-20200119491-A,10/04/2019,
KR-20190122571-A,20/04/2018,
KR-20200124428-A,24/04/2019,
KR-20200124429-A,24/04/2019,
KR-20200130767-A,30/04/2019,
KR-20200103513-A,25/02/2019,
KR-20220004172-A,02/05/2019,
KR-20200127492-A,02/05/2019,
KR-20200129267-A,08/05/2019,
KR-20190115431-A,08/05/2019,
KR-20190115433-A,08/05/2019,
KR-20200129799-A,10/05/2019,
KR-20200131702-A,14/05/2019,
KR-20200132435-A,17/05/2019,
KR-20200134110-A,21/05/2019,
KR-20200073105-A,23/05/2019,
KR-20200135033-A,24/05/2019,
KR-20200136218-A,27/05/2019,
KR-20200136094-A,27/05/2019,
KR-20200139062-A,03/06/2019,
KR-20200138865-A,03/06/2019,
KR-20200139335-A,04/06/2019,
KR-20200139950-A,05/06/2019,
KR-20200140650-A,07/06/2019,
KR-20200141162-A,10/06/2019,
KR-20200141571-A,10/06/2019,
KR-20200141816-A,11/06/2019,
KR-20200121706-A,16/04/2019,
KR-20200002788-A,26/06/2018,
KR-20210005384-A,03/07/2019,
KR-20210005385-A,03/07/2019,
KR-20210005379-A,03/07/2019,
KR-20210005375-A,03/07/2019,
KR-20210005383-A,03/07/2019,
KR-20210005378-A,03/07/2019,
KR-20210005376-A,03/07/2019,
KR-20210005381-A,03/07/2019,
KR-20210005380-A,03/07/2019,
KR-20210005382-A,03/07/2019,
KR-20210005374-A,03/07/2019,
KR-20210008235-A,11/07/2019,
KR-20210009620-A,17/07/2019,
KR-20210010764-A,19/07/2019,
KR-20210012783-A,26/07/2019,
KR-20210013942-A,29/07/2019,
KR-20210016676-A,05/08/2019,
KR-20210020372-A,14/08/2019,
KR-20210020289-A,14/08/2019,
KR-20210020606-A,16/08/2019,
KR-20210022366-A,20/08/2019,
KR-20210022805-A,20/08/2019,
KR-20210022378-A,20/08/2019,
KR-20200143190-A,13/06/2019,
KR-20210026964-A,02/09/2019,
KR-20200110118-A,02/09/2019,
KR-20210034208-A,20/09/2019,
KR-20200112613-A,22/03/2019,
KR-20210035492-A,24/09/2019,
KR-20210037247-A,27/09/2019,
KR-20200108763-A,01/10/2019,
KR-20210041749-A,08/10/2019,
KR-20210041986-A,08/10/2019,
KR-20210043038-A,10/10/2019,
KR-20200099460-A,14/10/2019,
KR-20210046187-A,18/10/2019,
KR-20210047679-A,22/10/2019,
KR-20210047503-A,22/10/2019,
KR-20210048307-A,23/10/2019,
KR-20200049575-A,29/10/2018,
KR-20210048210-A,23/10/2019,
KR-20210048353-A,23/10/2019,
KR-20210049291-A,25/10/2019,
KR-20210051594-A,31/10/2019,
KR-20210053567-A,04/11/2019,
KR-20210053529-A,04/11/2019,
KR-20210054334-A,05/11/2019,
KR-20210056610-A,11/11/2019,
KR-20210056681-A,11/11/2019,
KR-20210057468-A,12/11/2019,
KR-20210059547-A,15/11/2019,
KR-20210059182-A,15/11/2019,
KR-20210059376-A,15/11/2019,
KR-20210061028-A,19/11/2019,
KR-20210061053-A,19/11/2019,
KR-20210061210-A,19/11/2019,
KR-20210061084-A,19/11/2019,
KR-20210060994-A,19/11/2019,
KR-20210061014-A,19/11/2019,
KR-20210062906-A,22/11/2019,
KR-20210063042-A,22/11/2019,
KR-20210017969-A,26/11/2019,
KR-20210065565-A,27/11/2019,
KR-20210067094-A,29/11/2019,
KR-20210067174-A,29/11/2019,
KR-20210069865-A,04/12/2019,
KR-20210070658-A,05/12/2019,
KR-20210070617-A,05/12/2019,
KR-20210052119-A,31/10/2019,
KR-20210072418-A,09/12/2019,
KR-20210073057-A,10/12/2019,
KR-20210073851-A,11/12/2019,
KR-20210073724-A,11/12/2019,
KR-20210073847-A,11/12/2019,
KR-20210064992-A,26/11/2019,
KR-20210073810-A,11/12/2019,
KR-20210075381-A,13/12/2019,
KR-20210077141-A,17/12/2019,
KR-20210077163-A,17/12/2019,
KR-20210077130-A,17/12/2019,
KR-20210077158-A,17/12/2019,
KR-20210077165-A,17/12/2019,
KR-20210079984-A,20/12/2019,
KR-20210079675-A,20/12/2019,
KR-20210079977-A,20/12/2019,
KR-20210081525-A,24/12/2019,
KR-20210082613-A,26/12/2019,
KR-20210082917-A,26/12/2019,
KR-20210083554-A,27/12/2019,
KR-20210086832-A,30/12/2019,
KR-20210086074-A,31/12/2019,
KR-20210085747-A,31/12/2019,
KR-20210088222-A,06/01/2020,
KR-20200086224-A,08/01/2019,
KR-20210091925-A,15/01/2020,
KR-20210092950-A,17/01/2020,
KR-20210096952-A,29/01/2020,
KR-20210096780-A,29/01/2020,
KR-20210097561-A,30/01/2020,
KR-20210100865-A,07/02/2020,
KR-20210100501-A,06/02/2020,
KR-20210102609-A,12/02/2020,
KR-20210103615-A,13/02/2020,2.0
KR-20210103802-A,14/02/2020,
KR-20210086378-A,31/12/2019,
KR-20210106592-A,20/02/2020,
KR-20210106593-A,20/02/2020,
KR-20210106712-A,21/02/2020,
KR-20210106747-A,21/02/2020,
KR-20200021502-A,24/02/2020,
KR-20210107999-A,25/02/2020,
KR-102515721-B1,28/12/2022,
KR-102509731-B1,22/12/2022,
KR-102523069-B1,19/12/2022,
KR-102567514-B1,,
KR-102560596-B1,16/12/2022,
KR-102529826-B1,12/12/2022,
KR-102540291-B1,05/12/2022,
KR-102530970-B1,25/11/2022,
KR-102530967-B1,25/11/2022,
KR-20210004807-A,26/02/2020,
KR-102542326-B1,08/11/2022,
KR-102545417-B1,07/11/2022,
KR-102540743-B1,29/06/2022,
KR-102556892-B1,21/09/2022,
KR-102565970-B1,19/04/2022,
KR-102506431-B1,19/04/2022,
KR-102526668-B1,13/10/2022,
KR-102512103-B1,12/10/2022,
KR-102511570-B1,12/10/2022,
KR-102570617-B1,,
KR-102539908-B1,05/09/2022,
KR-20210110442-A,28/02/2020,
KR-102499947-B1,09/08/2022,
KR-102517001-B1,05/08/2022,
KR-102535698-B1,13/07/2022,
KR-102482533-B1,13/07/2022,
KR-102546257-B1,05/07/2022,
KR-102504150-B1,27/06/2022,
KR-102562293-B1,30/06/2021,
KR-102507291-B1,10/06/2022,
KR-102434838-B1,14/04/2022,
KR-102485525-B1,23/11/2021,
KR-102501542-B1,11/06/2021,
KR-102434834-B1,14/04/2022,
KR-102514893-B1,28/04/2022,
KR-102510353-B1,31/03/2022,
KR-102498374-B1,23/03/2022,
KR-102500458-B1,18/03/2022,
KR-102477616-B1,14/03/2022,
KR-102471465-B1,14/03/2022,
KR-102514178-B1,11/03/2022,
KR-102439351-B1,10/02/2022,
KR-102429300-B1,28/01/2022,
KR-102527162-B1,17/11/2021,
KR-102501319-B1,08/12/2021,
KR-102541799-B1,16/11/2020,
KR-102435357-B1,23/11/2021,
KR-102524323-B1,10/11/2021,
KR-102432139-B1,02/11/2021,
KR-102549812-B1,26/10/2021,
KR-20210110056-A,28/02/2020,
KR-102510970-B1,18/10/2021,
KR-102504701-B1,14/10/2021,
KR-102540052-B1,01/10/2021,
KR-102528059-B1,23/09/2021,
KR-102419853-B1,13/09/2021,
KR-102538007-B1,01/09/2021,
KR-102546100-B1,28/07/2021,
KR-102455825-B1,24/07/2020,
KR-102389922-B1,16/07/2021,
KR-102344118-B1,01/07/2021,
KR-102517130-B1,21/06/2021,
KR-102561331-B1,18/06/2020,
KR-102504679-B1,09/06/2021,
KR-102375321-B1,20/04/2018,
KR-20210111545-A,03/03/2020,
KR-102507732-B1,27/05/2021,
KR-102485970-B1,14/09/2020,
KR-102345050-B1,25/05/2021,
KR-102541004-B1,06/05/2021,
KR-102317937-B1,03/05/2021,
KR-102369742-B1,29/04/2021,
KR-102497739-B1,22/04/2021,
KR-102548117-B1,14/04/2021,
KR-102564488-B1,14/04/2021,
KR-102546762-B1,14/04/2021,
KR-102315417-B1,29/03/2021,
KR-102432775-B1,26/03/2021,
KR-102567342-B1,02/04/2020,
KR-102515723-B1,15/03/2021,
KR-102468511-B1,04/03/2020,
KR-102337263-B1,26/02/2021,
KR-102273629-B1,22/02/2021,
KR-102263739-B1,15/02/2021,
KR-102349632-B1,09/02/2021,
KR-102437042-B1,25/11/2020,
KR-102546242-B1,02/02/2021,
KR-102488866-B1,25/01/2021,
KR-102509565-B1,05/01/2021,
KR-102477240-B1,31/12/2020,
KR-102539707-B1,30/12/2020,
KR-102286016-B1,23/12/2020,
KR-102426736-B1,11/12/2020,
KR-102390888-B1,10/12/2020,
KR-102299246-B1,10/12/2020,
KR-102227403-B1,09/12/2020,
KR-102508969-B1,07/12/2020,
KR-102544332-B1,04/12/2020,
KR-102498336-B1,04/12/2020,
KR-102241940-B1,30/11/2020,
KR-102479293-B1,01/11/2019,
KR-102478844-B1,27/11/2020,
KR-102564995-B1,27/11/2020,
KR-102501886-B1,26/11/2020,
KR-102501890-B1,26/11/2020,
KR-102493093-B1,20/11/2020,
KR-102338756-B1,17/11/2020,
KR-102334931-B1,16/11/2020,
KR-102267560-B1,13/11/2020,
KR-102305070-B1,12/11/2020,
KR-102255140-B1,11/11/2020,
KR-102467484-B1,09/11/2020,
KR-20210112084-A,04/03/2020,
KR-102429912-B1,09/11/2020,
KR-20210114818-A,11/03/2020,
KR-20230062835-A,04/09/2020,
KR-20200122723-A,18/04/2019,
KR-102568098-B1,,
KR-102544009-B1,30/11/2022,
KR-102544008-B1,30/11/2022,
KR-102508781-B1,29/11/2022,
KR-102560613-B1,29/11/2022,
KR-102532319-B1,24/11/2022,
KR-102532968-B1,31/10/2022,
KR-102483869-B1,26/10/2022,
KR-102568261-B1,,
KR-102550151-B1,18/10/2022,
KR-102556063-B1,05/10/2022,
KR-102560527-B1,04/10/2022,
KR-102478744-B1,29/09/2022,
KR-102554445-B1,07/09/2022,
KR-102491309-B1,19/08/2022,
KR-102531437-B1,11/08/2022,
KR-102557128-B1,10/08/2022,
KR-102489063-B1,22/07/2022,
KR-102487467-B1,20/07/2022,
KR-102474855-B1,29/06/2022,
KR-102517258-B1,29/06/2022,
KR-102534231-B1,28/06/2022,
KR-102499736-B1,23/06/2022,
KR-102516733-B1,11/02/2022,
KR-102505296-B1,22/02/2022,
KR-102496774-B1,11/06/2021,
KR-102527960-B1,29/04/2022,
KR-102455933-B1,08/04/2022,
KR-102485469-B1,17/01/2022,
KR-102430562-B1,31/03/2022,
KR-102541464-B1,28/03/2022,
KR-102451676-B1,16/03/2022,
KR-102455412-B1,08/03/2022,
KR-102525564-B1,04/03/2022,
KR-102542866-B1,24/02/2022,
KR-102476440-B1,28/01/2022,
KR-102541376-B1,24/01/2022,
KR-102475823-B1,12/01/2022,
KR-102405471-B1,13/01/2022,
KR-102557150-B1,05/01/2022,
KR-102390660-B1,04/01/2022,
KR-102391185-B1,24/11/2021,
KR-102510664-B1,19/11/2021,
KR-102495349-B1,15/11/2021,
KR-102423284-B1,15/11/2021,
KR-102398543-B1,09/11/2021,
KR-102519490-B1,09/11/2021,
KR-102522981-B1,16/11/2020,
KR-102467441-B1,28/10/2021,
KR-102418443-B1,27/10/2021,
KR-102417277-B1,26/10/2021,
KR-102372111-B1,25/10/2021,
KR-102560045-B1,22/10/2021,
KR-102381028-B1,30/09/2021,
KR-102553441-B1,30/09/2021,
KR-102347568-B1,23/09/2021,
KR-102494106-B1,13/09/2021,
KR-102554973-B1,07/09/2021,
KR-102569265-B1,,
KR-102480400-B1,19/07/2021,
KR-102529672-B1,19/07/2021,
KR-102352353-B1,09/07/2021,
KR-102418647-B1,06/07/2021,
KR-102314526-B1,04/06/2021,
KR-102368961-B1,08/04/2021,
KR-102561252-B1,18/03/2021,
KR-102516548-B1,10/03/2021,
KR-102497336-B1,26/02/2021,
KR-102315328-B1,23/02/2021,
KR-102533168-B1,22/02/2021,
KR-102302935-B1,19/02/2021,
KR-102389139-B1,17/02/2021,
KR-102454665-B1,21/02/2020,
KR-102567091-B1,,
KR-102497318-B1,08/02/2021,
KR-102509044-B1,18/01/2021,
KR-102535763-B1,29/12/2020,
KR-102336829-B1,23/12/2020,
KR-102386901-B1,17/12/2019,
KR-102430835-B1,04/11/2020,
KR-102484453-B1,04/12/2020,
KR-102506286-B1,25/11/2020,
KR-102323755-B1,23/11/2020,
KR-102256861-B1,20/11/2020,
KR-102396631-B1,12/11/2020,
KR-102372709-B1,05/10/2020,
KR-102193822-B1,24/09/2020,
KR-102226950-B1,15/09/2020,
KR-102400646-B1,14/09/2020,
KR-102507829-B1,08/09/2020,
KR-102394092-B1,10/08/2020,
KR-102333287-B1,30/07/2020,
KR-102422651-B1,10/07/2020,
KR-102532791-B1,03/07/2020,
KR-102554751-B1,24/06/2020,
KR-102416337-B1,02/06/2020,
KR-102496829-B1,13/05/2020,
KR-102307973-B1,11/05/2020,
KR-102316620-B1,22/04/2020,
KR-102244150-B1,13/04/2020,
KR-102427922-B1,18/03/2020,
KR-102458296-B1,25/03/2020,
KR-102377970-B1,23/03/2020,
KR-102358329-B1,11/03/2020,
KR-102281765-B1,11/03/2020,
KR-102331971-B1,10/03/2020,
KR-102415026-B1,28/02/2020,
KR-102259789-B1,24/02/2020,
KR-102264745-B1,20/02/2020,
KR-102349014-B1,07/02/2020,
KR-102245928-B1,06/02/2020,
KR-102151706-B1,30/01/2020,
KR-102366383-B1,29/01/2020,
KR-102396599-B1,11/12/2019,
KR-102174228-B1,24/12/2019,
KR-102309026-B1,29/11/2019,
KR-102187336-B1,29/11/2019,
KR-102258987-B1,20/11/2019,
KR-102275389-B1,22/10/2019,
KR-102381697-B1,22/10/2019,
KR-102268985-B1,17/10/2019,
KR-102131385-B1,11/10/2019,
KR-102081730-B1,21/08/2019,
KR-102230315-B1,20/08/2019,
KR-102059776-B1,02/07/2019,
KR-102217776-B1,25/06/2019,
KR-102251776-B1,19/06/2019,
KR-102221350-B1,18/04/2019,
KR-102064785-B1,15/04/2019,
KR-102227442-B1,28/03/2019,
KR-102188444-B1,18/02/2019,
KR-102170454-B1,29/01/2019,
KR-102207419-B1,22/01/2019,
KR-102131548-B1,14/01/2019,
KR-102204657-B1,27/12/2018,
KR-102163575-B1,18/12/2018,
KR-102206886-B1,07/12/2018,
KR-102116318-B1,05/12/2018,
KR-102183582-B1,29/11/2018,
KR-102211306-B1,29/11/2018,
KR-102106602-B1,27/11/2018,
KR-102158140-B1,24/08/2018,
KR-102083616-B1,22/08/2018,
KR-102173264-B1,08/05/2018,
KR-102117867-B1,01/06/2018,
KR-102062281-B1,16/04/2018,
KR-102504932-B1,10/04/2018,
KR-102018144-B1,14/02/2018,
KR-102085083-B1,18/01/2018,
KR-101763858-B1,10/02/2017,
KR-20230044997-A,26/06/2020,
KR-20230027113-A,23/06/2022,
KR-20230027114-A,23/06/2022,
KR-20230109106-A,12/01/2022,
KR-20230011442-A,17/01/2022,
KR-20230014089-A,17/01/2022,
KR-20230121553-A,11/02/2022,
KR-20230089559-A,13/12/2021,
KR-20230007254-A,12/01/2022,
KR-20230007255-A,12/01/2022,
KR-20230084026-A,03/12/2021,
KR-20230114670-A,25/01/2022,
KR-20230100561-A,28/12/2021,
KR-20220152954-A,10/05/2021,
KR-20230010270-A,05/05/2021,
KR-20220064938-A,12/11/2020,
KR-20220049496-A,29/06/2021,
KR-20230068250-A,10/11/2021,
KR-20230117978-A,03/02/2022,
KR-20230116120-A,27/01/2022,
KR-20230112342-A,20/01/2022,
KR-20230112338-A,20/01/2022,
KR-20230112201-A,19/01/2022,
KR-20230034853-A,03/09/2021,
KR-20230108980-A,12/01/2022,
KR-20230109037-A,12/01/2022,
KR-20230007919-A,06/07/2021,
KR-20230108171-A,10/01/2022,
KR-20230108065-A,10/01/2022,
KR-20230108155-A,10/01/2022,
KR-20230105901-A,05/01/2022,
KR-20230018294-A,29/07/2021,
KR-20230102859-A,30/12/2021,
KR-20230102780-A,30/12/2021,
KR-20230102990-A,30/12/2021,
KR-20230099550-A,27/12/2021,
KR-20230096180-A,22/12/2021,
KR-20230094701-A,21/12/2021,
KR-20230094891-A,21/12/2021,
KR-20230092607-A,17/12/2021,
KR-20230091610-A,16/12/2021,
KR-20220027793-A,29/10/2021,
KR-20230090803-A,15/12/2021,
KR-20230090804-A,15/12/2021,
KR-20230090805-A,15/12/2021,
KR-20230090808-A,15/12/2021,
KR-20230090027-A,14/12/2021,
KR-20230089364-A,13/12/2021,
KR-20230087987-A,10/12/2021,
KR-20230087986-A,10/12/2021,
KR-20230086495-A,08/12/2021,
KR-20230081889-A,30/11/2021,
KR-20230074875-A,22/11/2021,
KR-20230075054-A,22/11/2021,
KR-20220138791-A,06/04/2021,
KR-20220067521-A,17/11/2020,
KR-20230070857-A,15/11/2021,
KR-20230068574-A,11/11/2021,
KR-20230068089-A,10/11/2021,
KR-20230066754-A,08/11/2021,
KR-20230122003-A,05/11/2020,
KR-20230063240-A,01/11/2021,
KR-20230061869-A,29/10/2021,
KR-20230061113-A,28/10/2021,
KR-20230057839-A,22/10/2021,
KR-20230057084-A,21/10/2021,
KR-20230056408-A,20/10/2021,
KR-20230055482-A,19/10/2021,
KR-20230053117-A,14/10/2021,
KR-20230052386-A,13/10/2021,
KR-20230049448-A,06/10/2021,
KR-20220097186-A,30/12/2020,
KR-20230046644-A,30/09/2021,
KR-20230046901-A,30/09/2021,
KR-20230041410-A,17/09/2021,
KR-20230040735-A,16/09/2021,
KR-20230040734-A,16/09/2021,
KR-20230040732-A,16/09/2021,
KR-20230036582-A,06/09/2021,
KR-20230031572-A,27/08/2021,
KR-20230027566-A,19/08/2021,
KR-20230025968-A,17/08/2021,
KR-20220167172-A,11/06/2021,
KR-20210102142-A,26/08/2019,
KR-20230020735-A,04/08/2021,
KR-20230017576-A,28/07/2021,
KR-20230016770-A,26/07/2021,
KR-20230013462-A,19/07/2021,
KR-20230013575-A,19/07/2021,
KR-20230000149-A,24/06/2021,
KR-20220168337-A,16/06/2021,
KR-20220147173-A,26/04/2021,
KR-20220047132-A,08/10/2020,
KR-20220140948-A,12/04/2021,
KR-20220139107-A,07/04/2021,
KR-20220137414-A,02/04/2021,
KR-20220137366-A,02/04/2021,
KR-20220132711-A,23/03/2021,
KR-20220131033-A,19/03/2021,
KR-20220128749-A,15/03/2021,
KR-20210034560-A,15/03/2021,
KR-20220122418-A,26/02/2021,
KR-20220121113-A,24/02/2021,
KR-20220121114-A,24/02/2021,
KR-20220116592-A,15/02/2021,
KR-20220114350-A,08/02/2021,
KR-20220113866-A,07/02/2021,
KR-20220109797-A,29/01/2021,
KR-20220104905-A,19/01/2021,
KR-20220104552-A,18/01/2021,
KR-20220102808-A,14/01/2021,
KR-20220099745-A,07/01/2021,
KR-20220098623-A,04/01/2021,
KR-20220096222-A,30/12/2020,
KR-20220096092-A,30/12/2020,
KR-20220094931-A,29/12/2020,
KR-20220091824-A,24/12/2020,
KR-20220092750-A,24/12/2020,
KR-20220089291-A,21/12/2020,
KR-20230106652-A,18/12/2020,
KR-20220079800-A,28/10/2020,
KR-20220086323-A,16/12/2020,
KR-20220085427-A,15/12/2020,
KR-20220084787-A,14/12/2020,
KR-20220084877-A,14/12/2020,
KR-20220079736-A,04/12/2020,
KR-20220078161-A,03/12/2020,
KR-20220076182-A,30/11/2020,
KR-20210074184-A,11/12/2019,
KR-20210067908-A,29/11/2019,
KR-20220072277-A,25/11/2020,
KR-20220071699-A,24/11/2020,
KR-20220067187-A,17/11/2020,
KR-20220066589-A,16/11/2020,
KR-20220066588-A,16/11/2020,
KR-20220063591-A,10/11/2020,
KR-20220062176-A,06/11/2020,
KR-20220060721-A,05/11/2020,
KR-20220059688-A,03/11/2020,
KR-20220059072-A,02/11/2020,
KR-20220058270-A,30/10/2020,
KR-20220056036-A,27/10/2020,
KR-20220053401-A,22/10/2020,
KR-20200124634-A,20/10/2020,
KR-20220048346-A,12/10/2020,
KR-20220118408-A,31/10/2019,
KR-20210071819-A,06/12/2019,
KR-20220037171-A,17/09/2020,
KR-20220029911-A,02/09/2020,
KR-20220028307-A,28/08/2020,
KR-20220059547-A,17/09/2019,
KR-20220021254-A,13/08/2020,
KR-20220017621-A,05/08/2020,
KR-20220017582-A,05/08/2020,
KR-20210086437-A,31/12/2019,
KR-20220001576-A,30/06/2020,
KR-20220000601-A,26/06/2020,
KR-20210150752-A,04/06/2020,
KR-20210149427-A,02/06/2020,
KR-20210144283-A,22/05/2020,
KR-20210141218-A,15/05/2020,
KR-20210137737-A,11/05/2020,
KR-20210137612-A,11/05/2020,
KR-20210133547-A,29/04/2020,
KR-20220027827-A,29/04/2019,
KR-20210130858-A,22/04/2020,
KR-20210126898-A,13/04/2020,
KR-20210125381-A,08/04/2020,
KR-20210122331-A,30/03/2020,
KR-20210015613-A,30/03/2020,
KR-20210119762-A,25/03/2020,
KR-20210119736-A,25/03/2020,
KR-20210117826-A,20/03/2020,
KR-20210115675-A,16/03/2020,
KR-20210114127-A,10/03/2020,
KR-20210114585-A,10/03/2020,
KR-20210110963-A,02/03/2020,
KR-20210109767-A,28/02/2020,
KR-20210108193-A,25/02/2020,
KR-20210099356-A,04/02/2020,
KR-20210099343-A,04/02/2020,
KR-20210074146-A,11/12/2019,
KR-20210086132-A,31/12/2019,
KR-20210084769-A,27/12/2019,
KR-20210079979-A,20/12/2019,
KR-20210077871-A,18/12/2019,
KR-20210077176-A,17/12/2019,2.0
KR-20210077135-A,17/12/2019,
KR-20210077177-A,17/12/2019,
KR-20210077133-A,17/12/2019,
KR-20210069494-A,03/12/2019,
KR-20210067515-A,29/11/2019,
KR-20210063992-A,25/11/2019,
KR-20210019922-A,13/08/2019,
KR-20210061714-A,20/11/2019,
KR-20210061754-A,20/11/2019,
KR-20210056745-A,11/11/2019,
KR-20210051059-A,29/10/2019,
KR-20210045636-A,17/10/2019,
KR-20210044087-A,14/10/2019,
KR-20210039029-A,01/10/2019,
KR-20210037249-A,27/09/2019,
KR-20210035480-A,24/09/2019,
KR-20210034367-A,20/09/2019,
KR-20210033845-A,19/09/2019,
KR-20210029517-A,06/09/2019,
KR-20210027907-A,03/09/2019,
KR-20210027777-A,03/09/2019,
KR-20200079168-A,24/12/2018,
KR-20210017455-A,08/08/2019,
KR-20210017376-A,08/08/2019,
KR-20210015006-A,31/07/2019,
KR-20210012402-A,25/07/2019,
KR-20210011114-A,22/07/2019,
KR-20210004667-A,05/07/2019,
KR-20210003595-A,02/07/2019,
KR-20210002949-A,01/07/2019,
KR-20210002978-A,01/07/2019,
KR-20210001341-A,27/06/2019,
KR-20210000587-A,25/06/2019,
KR-20200144756-A,19/06/2019,
KR-20200144656-A,19/06/2019,
KR-20200139961-A,05/06/2019,
KR-20200139936-A,05/06/2019,
KR-20200139945-A,05/06/2019,
KR-20190138291-A,04/06/2018,
KR-20200134958-A,24/05/2019,
KR-20200134107-A,21/05/2019,
KR-20200132399-A,17/05/2019,
KR-20200132157-A,15/05/2019,
KR-20200132153-A,15/05/2019,
KR-20200126063-A,29/04/2019,
KR-20190125201-A,27/04/2018,
KR-20200119492-A,10/04/2019,
KR-20200119489-A,10/04/2019,
KR-20200119488-A,10/04/2019,
KR-20200104711-A,27/02/2019,
KR-20200097894-A,11/02/2019,
KR-20200095088-A,31/01/2019,
KR-20200093921-A,29/01/2019,
KR-20200093766-A,29/01/2019,
KR-20200093719-A,28/01/2019,
KR-20200086084-A,08/01/2019,
KR-20200085565-A,07/01/2019,
KR-20230014408-A,21/07/2021,
KR-20220120146-A,23/02/2021,
KR-20210119699-A,25/03/2020,
KR-20200082638-A,31/12/2018,
KR-20200083693-A,28/12/2018,
KR-20200082388-A,28/12/2018,
KR-20200075569-A,18/12/2018,
KR-20200074324-A,14/12/2018,
KR-20200074334-A,14/12/2018,
KR-20200074326-A,14/12/2018,
KR-20200073767-A,14/12/2018,
KR-20200071345-A,11/12/2018,
KR-20200064434-A,29/11/2018,
KR-20200068079-A,27/11/2018,
KR-20200062924-A,27/11/2018,
KR-20200061974-A,26/11/2018,
KR-20200061972-A,26/11/2018,
KR-20200061973-A,26/11/2018,
KR-20200058146-A,19/11/2018,
KR-20200057356-A,16/11/2018,
KR-20200124495-A,24/04/2019,
KR-20200055814-A,08/11/2018,
KR-20200048522-A,30/10/2018,
KR-20200040434-A,10/10/2018,
KR-20200037694-A,01/10/2018,
KR-20200034068-A,20/09/2018,
KR-20200034065-A,20/09/2018,
KR-20200017147-A,08/08/2018,
