filingDate,patentNumber
10/06/2019,10810353
26/04/2019,10809992
02/07/2020,10810023
31/07/2018,10810167
19/02/2019,10810183
09/02/2020,10810361
18/09/2019,10812975
08/01/2020,10812455
21/03/2017,20200327498
22/10/2018,20200326318
15/10/2018,20200327229
08/10/2018,20200328886
27/03/2019,20200328889
09/04/2020,20200327486
03/11/2017,20200327230
08/06/2020,20200327623
30/10/2019,20200327545
30/10/2019,20200326973
31/10/2019,20200327569
28/05/2020,20200329018
31/10/2019,20200328898
28/08/2019,20200328895
05/12/2018,20200327611
11/12/2019,20200324201
14/04/2020,20200327030
10/04/2020,20200327544
15/04/2020,20200328891
15/04/2020,20200328899
08/04/2020,20200327619
09/04/2020,20200329371
30/03/2020,20200328892
10/04/2020,20200327044
10/04/2020,20200327546
09/04/2019,20200327100
19/03/2020,20200329103
09/04/2019,20200327131
12/04/2019,20200327969
26/04/2019,20200327978
09/04/2019,20200327511
11/04/2019,20200327537
10/04/2020,20200329373
13/04/2020,20200329002
15/04/2020,20200328885
10/04/2019,20200327137
18/05/2020,20200327240
02/05/2019,20200327250
30/04/2019,20200327556
19/12/2019,20200327609
20/08/2019,20200327608
03/03/2020,20200327627
12/06/2019,20200327499
25/06/2020,20200327977
20/12/2018,10805175
30/11/2016,10803045
03/04/2019,10805088
10/09/2018,10803022
22/04/2019,10803052
27/10/2017,10803139
07/05/2019,10803160
12/11/2019,10805069
24/08/2017,10805085
26/04/2017,10805067
20/02/2018,10805068
23/03/2018,10805090
12/12/2018,20200322132
29/12/2017,20200322308
30/05/2018,20200320530
03/10/2018,20200322164
31/10/2019,20200322129
31/10/2019,20200320488
18/06/2020,20200318602
15/06/2020,20200320519
03/04/2019,20200322155
19/06/2020,20200320522
21/06/2020,20200322754
02/04/2020,20200320063
03/04/2019,20200320527
05/04/2019,20200320043
03/04/2020,20200320622
05/04/2019,20200322128
01/04/2020,20200320220
02/04/2019,20200320349
17/07/2018,20200320481
08/04/2019,20200322140
05/04/2019,20200322136
02/04/2020,20200322323
06/04/2020,20200320623
03/04/2019,20200320644
03/04/2019,20200320204
06/04/2020,20200322130
28/05/2020,20200322153
08/04/2019,20200320209
25/03/2020,20200322159
05/04/2019,20200322413
01/04/2020,20200320447
08/04/2019,20200320085
06/04/2020,20200320490
03/04/2019,20200320529
05/04/2019,20200320056
04/04/2019,20200320458
21/11/2019,20200320582
04/04/2020,20200322041
23/09/2019,20200322162
04/04/2019,20200322175
05/04/2019,20200322420
25/03/2020,20200320518
20/05/2020,20200322131
05/03/2015,10796341
25/11/2016,10797877
29/11/2016,10796329
20/02/2018,10796379
11/06/2016,10796000
03/06/2019,10795778
04/06/2018,10798065
08/01/2018,10795977
18/12/2017,10797860
19/09/2018,10795857
16/05/2018,10796022
03/04/2020,10797871
18/04/2018,10797885
23/12/2015,20200311725
14/09/2018,20200313884
10/10/2018,20200313892
18/12/2018,20200314200
04/02/2020,20200311755
28/11/2018,20200311718
16/08/2018,20200311717
04/10/2018,20200313896
20/03/2020,20200314151
29/12/2018,20200311050
24/10/2018,20200313904
03/11/2017,20200311299
28/09/2018,20200311052
30/09/2019,20200313875
30/09/2019,20200313881
30/09/2019,20200313902
30/09/2019,20200313874
30/09/2019,20200313858
21/11/2019,20200311735
21/11/2019,20200310789
18/09/2019,20200313901
13/12/2019,20200313903
25/11/2019,20200314113
26/03/2019,20200305648
27/03/2020,20200314123
30/03/2020,20200311812
26/03/2019,20200307610
31/03/2020,20200309754
25/03/2019,20200313877
23/03/2020,20200311252
27/03/2019,20200311695
12/06/2020,20200311721
27/11/2018,20200311790
25/03/2019,20200311738
27/03/2019,20200311723
25/03/2019,20200311699
29/03/2019,20200313856
26/03/2019,20200313854
28/03/2019,20200311646
27/03/2020,20200311688
28/06/2019,20200313897
26/03/2019,20200313894
27/03/2020,20200313859
19/09/2019,20200314078
30/03/2020,20200314090
25/03/2019,20200313908
26/03/2019,20200313887
30/03/2020,20200314648
28/03/2019,20200310775
26/03/2019,20200310875
29/03/2019,20200310929
29/03/2019,20200312047
27/03/2020,20200311811
01/04/2019,20200311583
02/04/2020,20200311818
26/03/2019,20200311101
01/04/2019,20200311625
25/03/2020,20200311816
15/06/2020,20200312089
26/03/2019,20200311808
25/03/2019,20200307480
25/03/2019,20200311757
30/04/2019,20200311166
17/03/2020,20200311474
25/03/2019,20200312154
19/03/2020,20200310917
01/04/2019,20200311848
26/03/2019,20200313852
24/02/2020,20200311094
19/09/2019,20200311051
26/03/2019,20200311053
30/03/2019,20200311697
26/03/2019,20200311734
25/03/2019,20200311698
26/03/2019,20200313855
26/03/2019,20200313853
08/11/2016,10790963
05/06/2019,10789356
21/09/2017,10789597
07/12/2018,10789590
13/04/2018,10789373
29/05/2019,10789598
14/07/2017,10790980
24/05/2019,10790987
17/11/2017,10790964
29/12/2017,10789589
13/12/2019,10789339
13/12/2019,10791143
13/12/2019,10790988
12/12/2019,10789215
01/08/2018,10790976
11/04/2018,20200305302
08/06/2020,20200304518
07/06/2020,20200302533
08/06/2020,20200302411
08/06/2020,20200302534
28/09/2018,20200304314
29/12/2018,20200304326
19/10/2018,20200302515
30/09/2019,20200304505
12/03/2020,20200304290
18/03/2019,20200304560
18/03/2019,20200304480
20/03/2019,20200304498
21/03/2019,20200302448
21/03/2019,20200302449
20/03/2020,20200302379
17/03/2020,20200302482
04/06/2020,20200304292
19/03/2020,20200304519
16/03/2020,20200304995
16/03/2020,20200304291
17/03/2020,20200302066
13/04/2020,20200302733
21/03/2019,20200302335
20/03/2019,20200302527
20/03/2019,20200302434
22/03/2019,20200302562
20/03/2020,20200304421
20/03/2019,20200304288
20/03/2020,20200304474
17/03/2020,20200304632
18/03/2019,20200304559
30/01/2020,20200301894
11/06/2019,20200302468
20/03/2020,20200302470
04/03/2020,20200302430
27/05/2020,20200302433
05/06/2020,20200304306
18/03/2019,20200302563
15/05/2020,20200297063
13/03/2020,20200301944
06/06/2020,20200297269
30/08/2017,10783503
04/09/2015,10785033
26/07/2016,10785167
01/04/2019,10785038
20/08/2019,10783260
11/09/2017,10785022
27/04/2019,10783539
03/07/2018,10783733
08/12/2017,10783272
25/05/2017,10783600
13/07/2017,10783128
20/11/2018,10785197
03/01/2018,10785045
30/10/2019,10785035
13/12/2019,10783590
19/04/2018,10783545
18/05/2018,10783164
19/06/2018,10783594
13/12/2019,10783597
07/05/2019,10782751
31/01/2020,10783410
20/04/2017,10783501
03/03/2017,20200296120
03/03/2017,20200295941
27/09/2018,20200295934
25/09/2018,20200293361
25/10/2018,20200295935
30/05/2018,20200294002
27/02/2018,20200294039
23/10/2018,20200295942
01/06/2020,20200294345
01/06/2020,20200294165
29/05/2020,20200294100
01/06/2020,20200294016
29/05/2020,20200295949
29/05/2020,20200294048
29/05/2020,20200293549
29/05/2020,20200294140
07/05/2018,20200294040
06/11/2017,20200294046
20/09/2018,20200296082
29/12/2018,20200296130
12/04/2019,20200293061
31/10/2017,20200294007
12/03/2020,20200296581
25/10/2018,20200294035
08/01/2020,20200294032
28/09/2018,20200293588
28/09/2018,20200294417
28/09/2018,20200296156
01/07/2019,20200294142
13/03/2019,20200296111
15/03/2019,20200296140
15/03/2019,20200296102
15/03/2019,20200296158
10/09/2019,20200294038
15/03/2019,20200295947
17/03/2019,20200293663
13/03/2020,20200293959
12/03/2020,20200295943
15/03/2019,20200293504
13/03/2020,20200293544
28/02/2020,20200294128
10/02/2020,20200294354
11/03/2019,20200294152
29/05/2020,20200296152
13/03/2019,20200289837
29/05/2020,20200294009
15/03/2019,20200296559
10/02/2020,20200294143
17/03/2019,20200296093
13/03/2019,20200293500
28/05/2020,20200293515
13/03/2019,20200295926
29/05/2020,20200294124
05/03/2020,20200292823
16/03/2020,20200293590
12/03/2019,20200293514
15/03/2019,20200294033
14/03/2019,20200294004
05/11/2019,20200294006
21/01/2020,20200294034
13/03/2019,20200294037
13/03/2019,20200294041
12/03/2019,20200294011
29/05/2020,20200296724
14/11/2018,10776773
17/04/2017,10776786
05/06/2017,10775510
22/07/2019,10778442
20/11/2017,10778759
18/05/2018,10778439
30/11/2017,10773381
10/01/2018,10776586
13/12/2019,10778445
11/06/2018,10778695
13/12/2019,10778428
11/12/2017,10776879
29/03/2018,10778426
20/05/2020,20200286048
05/10/2018,20200286076
31/05/2018,20200286162
30/05/2018,20200286044
05/11/2018,20200287707
28/06/2018,20200285956
31/05/2018,20200286132
31/10/2017,20200287715
06/03/2020,20200287874
19/12/2019,20200285633
30/09/2019,20200286194
17/12/2019,20200286082
30/09/2019,20200287706
19/12/2019,20200286087
30/09/2019,20200286195
16/08/2019,20200285991
10/06/2019,20200286050
08/03/2019,20200286026
04/10/2019,20200288284
20/01/2020,20200286196
06/03/2020,20200286403
22/05/2020,20200285635
13/04/2020,20200285800
07/03/2019,20200286170
08/03/2019,20200286167
03/03/2020,20200287708
04/03/2019,20200286133
08/03/2019,20200287788
06/03/2019,20200286049
05/03/2020,20200286047
05/03/2019,20200285631
04/03/2019,20200285637
04/03/2019,20200285626
31/01/2020,20200286090
05/03/2019,20200286084
03/03/2020,20200285836
09/03/2020,20200283136
12/03/2019,10769288
07/07/2017,10769939
29/06/2018,10769629
29/03/2018,10769292
09/05/2016,10769599
19/06/2019,10769248
13/07/2016,10769859
26/09/2016,10769600
12/03/2018,10769602
31/03/2017,10771421
04/12/2017,10771449
30/08/2018,10771459
21/11/2018,10771634
02/08/2019,10771257
20/03/2018,10769252
18/04/2018,10771239
12/12/2019,10769135
11/06/2019,10771240
11/06/2019,10769953
24/04/2019,10771639
29/04/2019,10769347
29/04/2020,10771243
11/09/2018,20200280546
20/05/2020,20200279332
05/06/2018,20200278963
04/09/2018,20200279256
20/09/2018,20200279052
17/05/2018,20200279233
18/07/2018,20200279056
26/10/2018,20200278959
08/01/2020,20200279257
15/08/2019,20200280444
13/12/2019,20200279273
25/03/2020,20200279632
24/02/2020,20200279049
24/05/2019,20200279232
01/03/2019,20200278958
28/02/2020,20200279249
01/03/2019,20200278982
01/03/2019,20200279303
05/02/2020,20200279309
03/03/2020,20200279321
08/01/2019,20200280250
18/05/2020,20200279262
01/03/2019,20200279284
15/05/2020,20200279261
15/05/2020,20200279259
16/05/2020,20200279224
28/02/2020,20200280440
16/05/2020,20200280450
01/03/2019,20200280454
15/05/2020,20200279198
28/02/2020,20200279328
02/03/2019,20200277850
03/07/2019,10764044
02/05/2018,10764362
17/11/2017,10762052
08/08/2017,10762516
10/11/2016,10762564
30/01/2018,10761877
30/03/2018,10762479
27/07/2018,10762788
15/02/2019,10764040
16/11/2017,10764142
07/12/2017,10764031
30/09/2019,10762197
15/10/2018,10764052
30/03/2018,10764325
13/05/2020,10764752
09/01/2018,10762183
04/08/2017,10762478
06/05/2019,10764029
24/04/2018,10764160
11/05/2017,10762506
29/01/2020,10761948
19/06/2018,20200272618
02/10/2018,20200273024
29/01/2018,20200274714
06/05/2020,20200274694
20/02/2020,20200274884
20/02/2020,20200272751
08/05/2020,20200273028
20/10/2017,20200272755
14/02/2020,20200273056
08/05/2020,20200274695
25/02/2019,20200274712
21/02/2020,20200274765
25/02/2020,20200272324
21/02/2019,20200272934
05/01/2019,20200273002
24/02/2020,20200273026
21/02/2019,20200272945
22/02/2020,20200272981
21/02/2020,20200273116
20/02/2020,20200271087
21/02/2020,20200272619
24/02/2020,20200273133
22/02/2019,20200274389
14/05/2020,20200273048
22/02/2019,20200273025
27/02/2019,20200273094
22/02/2019,20200273111
10/06/2019,20200269511
08/05/2020,20200274872
27/02/2019,20200274878
24/02/2020,20200272758
27/02/2019,20200272760
08/05/2020,20200272768
12/05/2020,20200273578
21/02/2019,20200274692
21/02/2020,20200274697
05/06/2019,10755372
06/05/2016,10755240
17/04/2017,10755237
18/07/2017,10755327
23/09/2016,10755242
10/11/2017,10754964
19/12/2017,10754323
14/08/2018,10754848
09/01/2017,10754901
22/02/2017,10755322
23/02/2018,10755375
18/05/2018,10755230
27/03/2018,10754989
29/09/2017,10755819
30/09/2019,10757084
28/12/2017,10756902
19/01/2018,10756883
13/12/2019,10755252
12/03/2018,10755285
19/06/2018,10754847
24/02/2017,10755226
22/02/2018,10756904
11/09/2018,20200265037
09/11/2018,20200266989
20/09/2018,20200265164
26/11/2019,20200267003
29/10/2018,20200266985
03/07/2018,20200267133
07/11/2017,20200265391
15/10/2018,20200265454
13/12/2019,20200265517
14/02/2019,20200266997
15/02/2019,20200265046
04/05/2020,20200266987
14/02/2020,20200265446
08/05/2020,20200267074
05/11/2018,20200265518
19/02/2019,20200265511
14/02/2019,20200264915
14/02/2020,20200267215
15/02/2019,20200265442
07/05/2020,20200265419
20/02/2019,20200267137
30/04/2020,20200267163
19/02/2019,20200267002
15/02/2019,20200266994
19/02/2019,20200265352
04/05/2020,20200265124
15/02/2019,20200265481
14/02/2019,20200265150
20/02/2019,20200265530
20/02/2019,20200265532
06/05/2019,20200265516
13/02/2020,20200265515
20/02/2019,20200265534
20/02/2019,20200265533
20/02/2019,20200265531
29/04/2020,20200267020
14/02/2019,20200265915
19/02/2019,20200267187
18/02/2019,20200265351
20/02/2019,20200265154
20/02/2019,20200265031
21/02/2019,20200265392
18/02/2019,20200265395
04/05/2020,20200265147
14/02/2019,20200264688
14/02/2019,20200264689
19/02/2020,20200265418
04/05/2020,20200266991
18/02/2019,20200267151
01/09/2016,10748148
11/05/2018,10749865
31/03/2017,10749848
26/09/2017,10749684
26/10/2016,10749681
18/04/2018,10749677
03/05/2017,10749668
23/06/2017,10747905
18/05/2017,10749670
31/08/2018,10749879
15/03/2018,10749687
23/08/2018,10747201
01/05/2019,10749676
13/12/2019,10749696
11/02/2020,10749893
10/07/2018,10747609
18/01/2018,20200258020
04/10/2018,20200258085
23/04/2020,20200259633
06/04/2018,20200259634
28/03/2018,20200258176
01/05/2020,20200259785
13/06/2019,20200259653
08/10/2018,20200258152
30/11/2018,20200258079
06/02/2020,20200258166
12/02/2020,20200259336
13/02/2019,20200259810
11/02/2019,20200258478
29/05/2019,20200257516
07/02/2020,20200258158
10/09/2019,20200258061
08/02/2019,20200258031
27/11/2019,20200259646
07/02/2019,20200259658
07/02/2019,20200259660
07/02/2020,20200258338
07/02/2020,20200259663
08/02/2019,20200257778
13/02/2020,20200258099
07/02/2020,20200258153
07/02/2020,20200258148
15/04/2019,20200260147
27/05/2016,10740449
28/11/2017,10740756
01/02/2019,10742395
26/09/2017,10740844
11/05/2017,10740455
25/05/2017,10740733
26/09/2017,10742393
28/11/2017,10740808
21/08/2018,10742416
20/11/2017,10739997
31/05/2018,10742411
11/04/2018,10740492
06/11/2018,10742658
26/04/2018,10742397
15/05/2018,10742398
13/12/2019,10742423
07/02/2019,10742837
01/08/2018,10742313
29/03/2018,10740021
21/02/2019,10740937
28/11/2017,20200252578
07/08/2017,20200250676
03/02/2020,20200247359
27/01/2020,20200252465
17/10/2018,20200251179
23/10/2018,20200250776
02/10/2018,20200250665
20/04/2020,20200251936
14/01/2020,20200250658
25/11/2019,20200252221
31/01/2019,20200250174
31/01/2020,20200250655
31/01/2020,20200252211
29/01/2020,20200252205
05/02/2019,20200248988
03/02/2020,20200250752
04/02/2019,20200252216
24/02/2020,20200250657
30/01/2020,20200250176
30/01/2020,20200250177
20/09/2019,20200250168
31/01/2020,20200250203
20/02/2020,20200250549
28/01/2020,20200252410
31/01/2019,20200250661
22/04/2020,20200250138
22/04/2020,20200250667
05/02/2019,20200250633
05/02/2019,20200250663
21/04/2020,20200250694
20/04/2020,20200250918
01/02/2019,20200251213
16/04/2019,20200252219
30/04/2019,20200252404
30/04/2019,20200252406
29/01/2020,20200252423
05/02/2019,20200252457
31/01/2020,20200252206
06/02/2019,20200252202
30/01/2020,20200250295
06/02/2019,20200250339
31/01/2020,20200248773
23/03/2020,20200250656
04/02/2019,20200249859
05/02/2019,20200249853
01/02/2019,20200250511
21/04/2020,20200250719
05/02/2020,20200250753
05/02/2020,20200250374
31/01/2019,20200250683
21/04/2020,20200250764
29/01/2020,20200250747
06/12/2018,20200250780
16/11/2018,20200250779
05/06/2015,10735543
12/05/2017,10735415
06/01/2017,10735438
17/05/2019,10735938
09/08/2017,10735182
29/09/2016,10733602
24/07/2017,10735202
20/11/2018,10733138
09/10/2017,10735203
07/11/2017,10735395
04/12/2017,10733176
28/06/2018,10735183
31/05/2018,10735193
20/10/2017,10733616
09/07/2018,20200242604
06/10/2017,20200244472
12/12/2017,20200242603
16/03/2018,20200244470
18/09/2018,20200242594
13/11/2018,20200242298
29/01/2019,20200242313
13/04/2020,20200241981
24/01/2020,20200242573
17/04/2020,20200241961
29/01/2019,20200242196
14/04/2020,20200242215
28/01/2019,20200242538
23/03/2020,20200242702
28/01/2019,20200242449
27/01/2020,20200242711
30/01/2019,20200242717
25/01/2019,20200242703
29/01/2019,20200244634
30/03/2020,20200244649
29/01/2019,20200244654
30/01/2019,20200244671
20/12/2019,20200243205
23/01/2020,20200242105
25/01/2019,20200242354
21/01/2020,20200242574
31/01/2020,20200242577
30/01/2019,20200242125
25/01/2019,20200242593
27/01/2020,20200242592
30/01/2019,20200242595
16/01/2020,20200242591
25/01/2019,20200242602
30/01/2019,20200242831
08/03/2019,20200242690
14/04/2020,20200244463
14/04/2020,20200244440
25/01/2019,20200244441
14/04/2020,20200244444
25/01/2019,20200244457
29/01/2020,20200244456
31/03/2020,20200244460
25/01/2019,20200244464
30/01/2019,20200245128
04/04/2020,20200237946
28/01/2020,20200238952
22/01/2020,20200239325
11/10/2019,20200241886
24/01/2020,20200239978
30/01/2019,20200241977
30/01/2019,20200242081
12/12/2016,10728502
22/01/2018,10726104
23/03/2017,10728038
22/07/2016,10722802
09/11/2016,10726343
09/11/2016,10726342
09/11/2016,10726346
04/04/2018,10725462
13/04/2018,10728219
23/04/2019,10728283
16/07/2018,10728020
23/05/2019,10726472
29/01/2020,10725803
27/04/2018,10728019
23/07/2019,10726000
24/07/2019,10726642
21/05/2019,10725716
19/08/2019,10726002
20/11/2019,20200236127
17/02/2017,20200235947
13/08/2018,20200235936
27/07/2018,20200234286
27/07/2018,20200234390
27/07/2018,20200231122
15/08/2018,20200235915
12/04/2018,20200232194
27/08/2018,20200235913
24/02/2020,20200234367
16/07/2018,20200233950
17/01/2020,20200234285
17/01/2020,20200234296
20/08/2019,20200235943
23/12/2019,20200235921
22/01/2019,20200235924
18/07/2019,20200233972
22/01/2019,20200233858
18/01/2019,20200234294
26/09/2019,20200234293
23/01/2019,20200233956
31/01/2020,20200235988
12/03/2020,20200233866
22/01/2020,20200234682
18/01/2019,20200233966
18/08/2017,20200234386
27/02/2020,20200234383
01/03/2019,20200236113
21/01/2020,20200235935
22/01/2019,20200235911
17/02/2019,20200231064
17/01/2019,20200233940
22/01/2019,20200234256
06/04/2020,20200234544
18/01/2019,20200233973
22/01/2019,20200234816
17/03/2020,20200234291
17/01/2019,20200234257
28/03/2019,20200235912
22/01/2019,20200234817
05/02/2020,20200234351
07/10/2019,20200234003
16/04/2019,10721078
13/04/2016,10720232
12/04/2019,10721240
09/11/2016,10719771
06/06/2018,10721507
11/01/2017,10721336
28/09/2018,10720009
30/08/2018,10721065
29/10/2018,10721058
29/06/2018,10721060
17/02/2020,10719623
02/03/2018,10719501
12/12/2017,10721274
19/11/2015,10719816
11/06/2018,20200226113
14/08/2018,20200228409
26/03/2020,20200226630
23/08/2018,20200226618
27/03/2020,20200228330
21/09/2018,20200228318
01/06/2018,20200226589
